Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2015-04-16 13:14:19,Human,Channeler,Female,Andor,15,18,15,13,13,74
2015-04-16 13:10:54,Human,Channeler,Female,Andor,15,17,16,15,10,73
2015-04-16 13:07:35,Human,Channeler,Female,Andor,15,15,15,15,11,71
2015-04-16 13:02:53,Human,Channeler,Female,Andor,15,17,15,14,13,74
2015-04-16 13:01:22,Human,Channeler,Female,Andor,13,19,18,13,13,76
2015-04-16 12:58:10,Human,Channeler,Female,Andor,13,19,16,13,9,70
2015-04-16 12:55:16,Human,Channeler,Female,Andor,13,18,18,16,11,76
2015-04-16 12:52:02,Human,Channeler,Female,Andor,13,17,16,16,13,75
2015-04-16 12:49:07,Human,Channeler,Female,Andor,13,19,16,12,11,71
2015-04-16 12:46:33,Human,Channeler,Female,Andor,12,19,17,13,11,72
2015-04-16 12:44:14,Human,Channeler,Female,Andor,16,17,16,13,9,71
2015-04-16 12:39:44,Human,Channeler,Female,Andor,13,17,13,15,12,70
2015-04-16 12:37:22,Human,Channeler,Female,Andor,13,15,16,15,11,70
2015-04-16 12:32:43,Human,Channeler,Female,Andor,13,17,16,14,12,72
2015-04-16 12:29:35,Human,Channeler,Female,Andor,13,17,17,13,11,71
2015-04-16 12:27:00,Human,Channeler,Female,Andor,13,17,16,16,13,75
2015-04-16 12:24:25,Human,Channeler,Female,Andor,17,17,14,15,9,72
2015-04-16 07:17:03,Human,Channeler,Female,Andor,13,17,17,13,12,72
2015-04-16 07:14:42,Human,Channeler,Female,Andor,13,15,18,13,11,70
2015-04-16 07:11:35,Human,Channeler,Female,Andor,13,19,16,13,11,72
2015-04-16 07:09:14,Human,Channeler,Female,Andor,16,17,19,12,11,75
2015-04-16 07:07:02,Human,Channeler,Female,Andor,13,17,15,13,12,70
2015-04-16 07:02:41,Human,Channeler,Female,Andor,13,17,18,14,11,73
2015-04-16 07:00:20,Human,Channeler,Female,Andor,13,18,13,15,11,70
2015-04-16 06:57:41,Human,Channeler,Female,Andor,13,19,18,13,11,74
2015-04-16 06:55:56,Human,Channeler,Female,Andor,13,19,16,13,12,73
2015-04-16 06:53:35,Human,Channeler,Female,Andor,13,18,16,16,11,74
2015-04-16 06:50:25,Human,Channeler,Female,Andor,13,17,18,17,9,74
2015-04-16 06:47:27,Human,Channeler,Female,Andor,12,17,16,15,10,70
2015-04-16 06:44:08,Human,Channeler,Female,Andor,13,17,19,13,13,75
2015-04-16 06:41:50,Human,Channeler,Female,Andor,11,17,19,14,11,72
2015-04-16 06:36:00,Human,Channeler,Female,Andor,14,16,17,12,11,70
2015-04-16 06:31:41,Human,Channeler,Female,Andor,13,19,18,12,12,74
2015-04-16 06:28:38,Human,Channeler,Female,Andor,16,19,18,13,13,79
2015-04-16 06:26:45,Human,Channeler,Female,Andor,11,17,19,15,10,72
2015-04-16 06:24:15,Human,Channeler,Female,Andor,11,17,17,15,10,70
2015-04-16 06:20:21,Human,Channeler,Female,Andor,11,17,17,13,12,70
2015-04-16 06:08:04,Human,Channeler,Female,Andor,15,19,16,13,12,75
2015-04-16 06:03:27,Human,Channeler,Female,Andor,11,17,16,15,15,74
2015-04-16 05:59:23,Human,Channeler,Female,Andor,13,16,16,15,11,71
2015-04-16 05:55:58,Human,Channeler,Female,Andor,13,18,16,15,9,71
2015-04-16 05:52:14,Human,Channeler,Female,Andor,13,17,17,12,11,70
2015-04-16 05:48:29,Human,Channeler,Female,Andor,12,19,16,14,9,70
2015-04-16 05:44:56,Human,Channeler,Female,Andor,14,17,17,13,13,74
2015-04-16 05:42:51,Human,Channeler,Female,Andor,11,19,13,16,11,70
2015-04-16 05:40:23,Human,Channeler,Female,Andor,13,17,19,14,11,74
2015-04-16 05:37:00,Human,Channeler,Female,Andor,16,17,16,13,11,73
2015-04-16 03:58:56,Human,Channeler,Female,Andor,15,18,18,11,11,73
2015-04-16 03:56:37,Human,Channeler,Female,Andor,13,19,16,13,11,72
2015-04-16 03:53:13,Human,Channeler,Female,Andor,15,17,16,14,11,73
2015-04-16 03:49:45,Human,Channeler,Female,Andor,13,17,16,14,13,73
2015-04-16 03:46:27,Human,Channeler,Female,Andor,11,17,19,15,9,71
2015-04-16 03:42:45,Human,Channeler,Female,Andor,11,19,19,13,10,72
2015-04-16 03:40:00,Human,Channeler,Female,Andor,15,16,16,16,13,76
2015-04-16 03:37:33,Human,Channeler,Female,Andor,13,19,15,12,11,70
2015-04-16 03:35:25,Human,Channeler,Female,Andor,17,17,17,13,13,77
2015-04-16 03:32:43,Human,Channeler,Female,Andor,15,18,14,13,11,71
2015-04-16 03:29:40,Human,Channeler,Female,Andor,11,17,18,13,12,71
2015-04-16 03:25:31,Human,Channeler,Female,Andor,14,16,16,14,10,70
2015-04-16 03:21:42,Human,Channeler,Female,Andor,13,16,17,15,15,76
2015-04-16 03:19:14,Human,Channeler,Female,Andor,13,17,18,15,11,74
2015-04-16 03:16:38,Human,Channeler,Female,Andor,13,16,16,13,14,72
2015-04-16 03:13:15,Human,Channeler,Female,Andor,15,18,17,13,11,74
2015-04-16 03:10:08,Human,Channeler,Female,Andor,17,16,16,11,11,71
2015-04-16 03:07:37,Human,Channeler,Female,Andor,13,19,16,13,9,70
2015-04-16 03:04:33,Human,Channeler,Female,Andor,15,19,17,10,10,71
2015-04-16 03:01:59,Human,Channeler,Female,Andor,16,15,16,13,12,72
2015-04-16 02:59:55,Human,Channeler,Female,Andor,11,17,18,13,11,70
2015-04-16 02:56:59,Human,Channeler,Female,Andor,12,19,16,13,10,70
