Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2013-03-07 09:26:07,Human,Hunter,Male,Two Rivers,15,16,14,12,15,72
2013-03-07 09:24:49,Human,Hunter,Male,Two Rivers,15,13,11,13,18,70
2013-03-07 09:23:17,Human,Hunter,Male,Two Rivers,19,12,14,13,16,74
2013-03-07 09:21:14,Human,Hunter,Male,Two Rivers,12,15,15,13,18,73
2013-03-07 09:19:54,Human,Hunter,Male,Two Rivers,15,12,14,11,18,70
2013-03-07 09:18:13,Human,Hunter,Male,Two Rivers,15,12,14,15,15,71
2013-03-07 09:16:06,Human,Hunter,Male,Two Rivers,15,15,12,10,18,70
2013-03-07 09:14:37,Human,Hunter,Male,Two Rivers,18,15,14,13,18,78
2013-03-07 09:13:09,Human,Hunter,Male,Two Rivers,15,16,17,13,15,76
2013-03-07 09:11:31,Human,Hunter,Male,Two Rivers,18,12,17,13,12,72
2013-03-07 09:10:03,Human,Hunter,Male,Two Rivers,19,10,14,13,14,70
2013-03-07 09:07:42,Human,Hunter,Male,Two Rivers,16,14,14,15,16,75
2013-03-07 09:06:11,Human,Hunter,Male,Two Rivers,16,11,17,13,17,74
2013-03-07 09:04:14,Human,Hunter,Male,Two Rivers,15,12,17,13,19,76
2013-03-07 09:02:49,Human,Hunter,Male,Two Rivers,15,12,14,13,16,70
2013-03-07 09:01:21,Human,Hunter,Male,Two Rivers,16,12,13,11,18,70
2013-03-07 08:59:46,Human,Hunter,Male,Two Rivers,17,12,15,12,14,70
2013-03-07 08:57:55,Human,Hunter,Male,Two Rivers,18,12,17,12,14,73
2013-03-07 08:56:11,Human,Hunter,Male,Two Rivers,15,16,14,14,15,74
2013-03-07 08:54:48,Human,Hunter,Male,Two Rivers,14,9,16,16,16,71
2013-03-07 08:53:10,Human,Hunter,Male,Two Rivers,15,12,15,16,14,72
2013-03-07 08:51:39,Human,Hunter,Male,Two Rivers,16,14,17,13,15,75
2013-03-07 08:49:50,Human,Hunter,Male,Two Rivers,18,13,14,15,12,72
2013-03-07 08:47:26,Human,Hunter,Male,Two Rivers,15,14,14,15,18,76
2013-03-07 08:45:32,Human,Hunter,Male,Two Rivers,15,12,16,15,17,75
2013-03-07 08:44:10,Human,Hunter,Male,Two Rivers,13,13,17,15,15,73
2013-03-07 08:42:54,Human,Hunter,Male,Two Rivers,15,15,11,13,17,71
2013-03-07 08:40:51,Human,Hunter,Male,Two Rivers,11,12,17,15,15,70
2013-03-07 08:38:55,Human,Hunter,Male,Two Rivers,15,16,14,12,15,72
2013-03-07 08:36:53,Human,Hunter,Male,Two Rivers,16,11,16,16,18,77
2013-03-07 08:35:28,Human,Hunter,Male,Two Rivers,16,16,16,16,18,82
2013-03-07 08:33:17,Human,Hunter,Male,Two Rivers,19,11,16,14,15,75
2013-03-07 08:31:36,Human,Hunter,Male,Two Rivers,16,14,16,13,15,74
2013-03-07 08:29:48,Human,Hunter,Male,Two Rivers,17,14,16,16,15,78
2013-03-06 20:34:35,Human,Hunter,Male,Two Rivers,15,14,18,11,18,76
2013-03-06 20:33:04,Human,Hunter,Male,Two Rivers,12,12,17,16,16,73
2013-03-06 20:30:56,Human,Hunter,Male,Two Rivers,16,10,18,16,19,79
2013-03-06 20:28:56,Human,Hunter,Male,Two Rivers,15,12,15,13,15,70
2013-03-06 20:25:49,Human,Hunter,Male,Two Rivers,15,12,16,12,16,71
2013-03-06 20:23:56,Human,Hunter,Male,Two Rivers,19,9,14,11,18,71
2013-03-06 20:21:47,Human,Hunter,Male,Two Rivers,15,11,16,16,12,70
2013-03-06 20:18:56,Human,Hunter,Male,Two Rivers,18,12,13,13,17,73
2013-03-06 20:16:47,Human,Hunter,Male,Two Rivers,13,16,17,15,16,77
2013-03-06 20:13:59,Human,Hunter,Male,Two Rivers,17,12,17,13,19,78
2013-03-06 20:10:18,Human,Hunter,Male,Two Rivers,17,12,17,13,19,78
2013-03-06 20:08:22,Human,Hunter,Male,Two Rivers,12,16,12,13,17,70
2013-03-06 20:05:33,Human,Hunter,Male,Two Rivers,18,9,16,13,14,70
2013-03-06 20:03:18,Human,Hunter,Male,Two Rivers,16,15,10,14,17,72
2013-03-06 20:01:27,Human,Hunter,Male,Two Rivers,16,13,18,13,15,75
2013-03-06 19:59:57,Human,Hunter,Male,Two Rivers,19,10,14,9,19,71
2013-03-06 19:56:10,Human,Hunter,Male,Two Rivers,16,12,11,14,18,71
2013-03-06 19:53:47,Human,Hunter,Male,Two Rivers,15,12,13,17,16,73
2013-03-06 19:50:40,Human,Hunter,Male,Two Rivers,14,12,17,16,15,74
2013-03-06 19:47:45,Human,Hunter,Male,Two Rivers,18,13,14,13,18,76
2013-03-06 19:46:03,Human,Hunter,Male,Two Rivers,18,15,12,14,15,74
2013-03-06 19:44:06,Human,Hunter,Male,Two Rivers,18,12,16,15,15,76
2013-03-06 19:42:36,Human,Hunter,Male,Two Rivers,15,15,14,11,17,72
2013-03-06 19:40:46,Human,Hunter,Male,Two Rivers,14,16,17,9,15,71
2013-03-06 19:38:52,Human,Hunter,Male,Two Rivers,16,13,15,15,14,73
2013-03-06 19:37:25,Human,Hunter,Male,Two Rivers,19,12,13,13,15,72
2013-03-06 19:36:00,Human,Hunter,Male,Two Rivers,15,13,14,13,15,70
2013-03-06 19:34:26,Human,Hunter,Male,Two Rivers,15,11,17,12,15,70
2013-03-06 19:32:28,Human,Hunter,Male,Two Rivers,17,14,13,13,15,72
2013-03-06 19:30:28,Human,Hunter,Male,Two Rivers,15,12,17,12,16,72
2013-03-06 19:27:59,Human,Hunter,Male,Two Rivers,15,11,14,13,19,72
2013-03-06 19:25:31,Human,Hunter,Male,Two Rivers,17,12,14,14,15,72
